,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
79,1274,Mike Lamb,2000,936,2948,2668,739,345.0,30.0,380,69,1113,224,193.0,31.0,17.0,0,3,255,10,446,0,26,0,7,33,40,7.0,10.0,lambmi01,1274,7.3230879999999985,HOU
80,1285,Herbert Perry,2000,400,1439,1304,355,190.0,9.0,187,46,579,95,92.0,3.0,25.0,0,0,48,0,299,0,1,0,0,1,40,10.0,5.0,perryhe01,1285,5.073992399999999,TEX
81,1292,Alex Rodriguez,2000,1524,6768,5732,1740,1243.0,61.0,1190,435,3362,850,768.0,82.0,125.0,0,0,0,0,868,634,0,0,0,0,26,179.0,37.0,rodrial01,1292,73.02215000000002,NYY
82,1292,Alex Rodriguez,2010,618,2596,2262,584,380.0,29.0,338,113,1034,278,267.0,11.0,27.0,0,0,2,0,326,0,0,0,0,0,269,32.0,7.0,rodrial01,1292,12.375779,NYY
83,1298,Michael Young,2010,619,2623,2417,713,310.0,28.0,318,48,1021,173,155.0,18.0,5.0,0,0,111,32,327,6,0,0,0,0,143,13.0,6.0,youngmi02,1298,4.7322968,TEX
84,1301,Shane Andrews,1990,496,1687,1499,330,224.0,18.0,169,72,624,163,147.0,16.0,4.0,0,0,48,0,440,0,0,0,0,0,1,6.0,9.0,andresh01,1301,5.4017485999999995,MON
85,1327,Shea Hillenbrand,2000,943,3816,3570,1014,490.0,36.0,463,108,1570,140,122.0,18.0,69.0,0,0,373,0,462,0,0,0,0,0,125,16.0,12.0,hillesh02,1327,4.7071291,BOS
86,1395,Joe Randa,1990,564,2148,1938,562,246.0,19.0,248,39,829,164,154.0,10.0,17.0,0,0,8,57,508,0,0,0,0,0,4,30.0,18.0,randajo01,1395,7.837894,KCR
87,1395,Joe Randa,2000,958,3859,3490,981,493.0,48.0,449,84,1482,268,256.0,12.0,38.0,0,0,18,1,854,0,0,0,0,0,47,12.0,8.0,randajo01,1395,11.24890952,KCR
88,1420,Shane Halter,2000,523,1744,1572,389,174.0,15.0,168,41,622,124,121.0,3.0,12.0,1,2,54,44,242,190,12,5,3,20,10,11.0,13.0,haltesh01,1420,5.635573,DET
89,1425,Brandon Inge,2000,1153,4293,3823,901,494.0,34.0,449,123,1505,339,328.0,11.0,59.0,0,376,0,0,754,0,10,33,2,45,1,40.0,35.0,ingebr01,1425,13.31100517,DET
90,1425,Brandon Inge,2010,379,1324,1191,265,154.0,13.0,114,29,421,104,99.0,5.0,9.0,0,0,4,19,329,1,0,0,6,6,2,5.0,5.0,ingebr01,1425,3.67964,DET
91,1437,Eric Munson,2000,361,1186,1056,226,147.0,12.0,97,49,416,104,98.0,6.0,12.0,0,81,34,0,187,0,1,0,0,1,29,4.0,2.0,munsoer01,1437,0.98715051,DET
92,1438,Dean Palmer,1990,1109,4532,4045,1033,700.0,39.0,624,235,1958,399,380.0,19.0,45.0,0,0,0,0,1040,1,29,0,0,29,38,40.0,28.0,palmede01,1438,11.723885999999998,TEX
93,1438,Dean Palmer,2000,232,961,838,194,148.0,11.0,110,40,353,103,101.0,2.0,9.0,0,0,21,0,116,0,0,0,0,0,97,8.0,3.0,palmede01,1438,1.7444677,DET
94,1440,Craig Paquette,1990,474,1677,1582,376,232.0,15.0,188,65,658,65,61.0,4.0,5.0,0,0,30,7,330,19,74,0,27,101,7,19.0,9.0,paquecr01,1440,-0.19351180000000007,OAK
95,1440,Craig Paquette,2000,340,1089,1009,244,145.0,11.0,116,34,407,55,53.0,2.0,7.0,0,0,70,17,168,0,57,0,48,105,5,8.0,4.0,paquecr01,1440,-0.699926,DET
96,1456,Chris Truby,2000,263,884,819,189,107.0,12.0,78,23,318,38,34.0,4.0,9.0,0,0,3,0,242,0,1,0,0,1,0,5.0,5.0,trubych01,1456,0.004731999999999959,HOU
97,1463,Casey Blake,2000,1042,4240,3750,999,525.0,41.0,550,145,1690,369,336.0,33.0,61.0,0,0,107,1,725,1,2,0,238,240,14,35.0,31.0,blakeca01,1463,16.3701092,CLE
98,1463,Casey Blake,2010,209,810,711,177,90.0,6.0,88,21,282,74,70.0,4.0,11.0,0,0,9,0,184,0,2,0,0,2,0,1.0,6.0,blakeca01,1463,1.3238723999999997,LAD
99,1487,Corey Koskie,2000,861,3527,3028,826,446.0,31.0,472,112,1390,416,375.0,41.0,51.0,0,0,0,0,819,0,0,0,0,0,24,67.0,32.0,koskico01,1487,18.820519,MIN
100,1529,Joe Crede,2000,888,3377,3101,787,470.0,31.0,392,140,1376,199,193.0,6.0,38.0,0,0,0,0,875,1,0,0,0,0,6,4.0,12.0,credejo01,1529,14.13818694,CHW
101,1580,Ron Coomer,1990,536,1970,1853,520,282.0,19.0,219,61,807,96,88.0,8.0,2.0,0,0,213,0,273,0,0,0,35,35,32,11.0,7.0,coomero01,1580,2.2282140999999998,MIN
102,1615,Robin Ventura,1990,1399,5923,5085,1413,854.0,59.0,741,203,2300,734,638.0,96.0,17.0,0,0,74,0,1364,1,0,0,0,0,1,16.0,27.0,venturo01,1615,36.92598,CHW
103,1615,Robin Ventura,2000,664,2290,1934,464,321.0,14.0,260,91,822,333,297.0,36.0,5.0,1,0,88,1,507,0,0,0,0,0,4,8.0,11.0,venturo01,1615,14.737115,LAD
104,1623,Enrique Wilson,1990,150,480,437,121,37.0,7.0,56,4,163,29,28.0,1.0,2.0,0,0,0,44,63,49,0,0,0,0,1,7.0,8.0,wilsoen01,1623,-0.7040837000000001,CLE
105,10966,Mike Mordecai,2000,411,829,749,194,72.0,3.0,85,10,276,58,50.0,8.0,4.0,0,2,9,62,166,59,1,0,1,2,1,9.0,7.0,mordemi01,10966,-0.78252293,FLA
106,16696,George Arias,1990,173,513,480,114,55.0,0.0,46,14,178,25,23.0,2.0,2.0,0,0,1,0,156,0,0,0,0,0,2,2.0,0.0,ariasge01,16696,1.2123204,SDP
107,16709,Wally Backman,1990,250,667,577,154,49.0,6.0,90,2,200,79,77.0,2.0,1.0,0,0,0,62,102,0,0,0,0,0,0,10.0,5.0,backmwa01,16709,1.512276,PHI
108,16761,Sean Berry,1990,827,2637,2363,650,367.0,29.0,309,80,1061,202,183.0,19.0,32.0,0,0,67,0,619,0,0,0,0,0,4,47.0,23.0,berryse01,16761,8.8390701,MON
109,16774,Mike Blowers,1990,748,2544,2262,581,362.0,16.0,288,78,947,245,235.0,10.0,6.0,0,1,108,0,603,1,16,0,6,22,16,7.0,8.0,blowemi01,16774,2.3896398999999997,SEA
110,16777,Wade Boggs,1980,1183,5371,4534,1597,523.0,43.0,823,64,2175,754,667.0,87.0,17.0,0,0,50,0,1111,0,1,0,0,1,12,14.0,22.0,boggswa01,16777,53.1088,BOS
111,16777,Wade Boggs,1990,1257,5369,4646,1413,491.0,53.0,690,54,1889,658,565.0,93.0,6.0,2,0,17,0,1104,0,0,0,0,0,95,10.0,13.0,boggswa01,16777,19.361923200000003,NYY
112,16782,Bobby Bonilla,1980,601,2390,2092,582,306.0,22.0,296,66,946,262,216.0,46.0,9.0,0,0,48,0,408,0,93,10,63,166,0,22.0,23.0,bonilbo01,16782,12.126441999999999,PIT
113,16794,Jeff Branson,1990,663,1681,1517,373,156.0,17.0,167,34,568,121,96.0,25.0,4.0,0,0,7,198,255,153,0,0,0,0,1,9.0,5.0,bransje01,16794,1.2299750999999997,CIN
114,16806,Scott Brosius,1990,891,3359,2991,770,418.0,34.0,430,112,1273,269,260.0,9.0,40.0,0,0,46,21,680,40,36,66,73,175,5,54.0,26.0,brosisc01,16806,14.264259,OAK
115,16806,Scott Brosius,2000,255,997,898,231,113.0,7.0,114,29,367,79,76.0,3.0,7.0,0,0,2,0,254,0,1,2,1,4,1,3.0,4.0,brosisc01,16806,2.551063,NYY
116,16839,Ken Caminiti,1980,254,953,871,214,102.0,6.0,86,14,304,68,58.0,10.0,3.0,0,0,0,0,249,0,0,0,0,0,0,4.0,1.0,caminke01,16839,2.5726310000000003,HOU
117,16839,Ken Caminiti,1990,1329,5515,4853,1352,795.0,56.0,730,195,2239,574,483.0,91.0,23.0,0,0,0,0,1303,0,0,0,0,0,0,81.0,37.0,caminke01,16839,32.907778,HOU
118,16839,Ken Caminiti,2000,177,657,564,144,86.0,5.0,78,30,266,85,74.0,11.0,3.0,0,0,33,0,124,0,0,0,0,0,1,3.0,1.0,caminke01,16839,2.085501,ATL
119,16892,Darnell Coles,1980,606,2271,2024,500,271.0,26.0,239,57,790,176,168.0,8.0,25.0,0,0,30,0,281,18,58,0,176,234,31,18.0,18.0,colesda01,16892,4.8157078,SEA
120,16899,Scott Cooper,1990,592,2030,1801,478,211.0,16.0,197,33,695,193,173.0,20.0,11.0,0,0,72,1,467,2,0,0,0,0,7,7.0,10.0,coopesc01,16899,5.69989976,BOS
121,16945,Russ Davis,1990,479,1795,1633,418,235.0,13.0,218,68,722,120,115.0,5.0,13.0,0,0,2,0,467,2,3,0,0,3,4,15.0,8.0,davisru01,16945,1.108595,SEA
122,16973,Chris Donnels,1990,283,675,596,142,53.0,2.0,62,7,198,75,72.0,3.0,0.0,0,0,50,21,121,0,0,0,0,0,0,5.0,1.0,donnech01,16973,0.8465035000000001,HOU
123,17048,Gary Gaetti,1980,1207,4834,4412,1144,673.0,51.0,585,185,1964,322,293.0,29.0,35.0,0,0,3,1,1160,11,13,0,0,13,13,68.0,43.0,gaettga01,17048,27.711931,MIN
124,17048,Gary Gaetti,1990,1295,4972,4529,1136,667.0,52.0,545,175,1917,312,284.0,28.0,61.0,3,0,135,1,1122,3,0,0,1,1,29,28.0,22.0,gaettga01,17048,15.531176,CAL
125,17057,Freddy Garcia,1990,175,439,401,89,56.0,2.0,53,19,168,33,30.0,3.0,2.0,0,0,7,0,74,0,28,0,7,35,2,0.0,3.0,garcifr01,17057,0.8896976000000001,PIT
126,17094,Willie Greene,1990,550,1844,1603,386,270.0,11.0,220,76,695,224,210.0,14.0,4.0,0,0,9,0,310,16,26,0,72,98,52,13.0,6.0,greenwi01,17094,4.740315099999999,CIN
127,17098,Kelly Gruber,1980,538,1755,1627,428,208.0,13.0,229,52,685,90,87.0,3.0,17.0,0,0,0,29,453,29,7,6,19,32,8,47.0,17.0,grubeke01,17098,9.982288700000002,TOR
128,17098,Kelly Gruber,1990,401,1687,1532,390,235.0,22.0,202,65,680,107,97.0,10.0,19.0,0,0,0,0,393,0,1,0,6,7,4,33.0,16.0,grubeke01,17098,8.127436,TOR
129,17136,Charlie Hayes,1990,1301,4942,4527,1197,647.0,40.0,504,127,1825,345,321.0,24.0,20.0,0,0,73,6,1170,3,1,0,0,1,4,43.0,29.0,hayesch01,17136,11.425999,NYY
130,17136,Charlie Hayes,2000,152,492,420,103,50.0,7.0,50,9,149,64,59.0,5.0,1.0,0,0,59,0,70,0,0,0,0,0,2,1.0,1.0,hayesch01,17136,0.3126628,HOU
131,17178,Jack Howell,1980,542,1935,1711,413,218.0,8.0,224,68,730,190,167.0,23.0,11.0,0,0,0,13,423,0,87,1,19,107,2,9.0,13.0,howelja02,17178,6.751222,CAL
132,17178,Jack Howell,1990,399,1047,928,219,119.0,5.0,121,40,387,110,102.0,8.0,1.0,0,0,33,13,236,1,1,0,4,5,29,5.0,2.0,howelja02,17178,2.9539283000000003,CAL
