,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
139,18456,Joey Amalfitano,1960,15708,598,1908,1688,413,122.0,8.0,238,9,542,183,174.0,9.0,12,0,0,1,397,84,10,1,0,0,1,0,19,26.0,amalfjo01,18456,1.9000000000000004
140,18504,Mike Andrews,1960,7870,415,1785,1512,414,144.0,8.0,236,30,578,214,209.0,5.0,10,0,0,0,403,1,10,0,0,0,0,0,11,16.0,andremi01,18504,10.0
141,18504,Mike Andrews,1970,7886,478,1900,1604,389,172.0,15.0,205,36,571,244,237.0,7.0,6,0,0,39,384,5,0,0,0,0,0,34,7,9.0,andremi01,18504,0.9000000000000001
142,18506,Rob Andrews,1970,9885,493,1641,1454,365,91.0,12.0,174,3,434,148,142.0,6.0,0,0,0,0,431,3,10,0,0,0,0,0,33,16.0,andrero01,18506,1.0000000000000002
143,18611,Bobby Avila,1950,19545,1269,5328,4606,1293,464.0,14.0,722,80,1788,560,284.0,3.0,14,0,0,0,1163,50,9,1,0,9,10,0,78,52.0,avilabo01,18611,27.899999999999995
144,18681,Gene Baker,1950,11733,588,2438,2183,580,223.0,17.0,259,39,848,179,123.0,8.0,9,0,0,0,450,83,28,0,0,0,0,0,21,17.0,bakerge02,18681,7.3
145,18809,Marty Barrett,1980,15884,867,3628,3203,899,298.0,31.0,402,17,1126,289,283.0,6.0,14,0,0,0,846,0,0,0,0,0,0,4,53,21.0,barrema02,18809,9.499999999999998
146,18948,Glenn Beckert,1960,9835,739,3249,3053,849,203.0,14.0,404,14,1053,139,138.0,1.0,15,0,0,0,733,0,1,0,0,0,0,0,40,19.0,beckegl01,18948,11.700000000000001
147,18948,Glenn Beckert,1970,11835,581,2323,2155,624,157.0,13.0,281,8,744,121,119.0,2.0,4,0,0,0,509,5,0,0,1,0,1,0,9,6.0,beckegl01,18948,3.9
148,19034,Johnny Berardino,1940,13613,649,2445,2217,568,295.0,0.0,259,30,819,196,0.0,0.0,11,0,0,23,274,44,256,0,0,0,0,0,20,25.0,berarjo01,19034,1.2000000000000002
149,19042,Boze Berger,1930,11617,343,1266,1144,270,97.0,0.0,146,13,376,94,0.0,0.0,3,0,0,10,173,62,84,0,0,0,0,0,12,7.0,bergebo01,19042,-2.4
150,19061,Tony Bernazard,1980,15868,1043,4173,3648,956,383.0,35.0,512,74,1413,413,391.0,22.0,16,0,0,0,984,0,24,0,0,0,0,3,112,53.0,bernato01,19061,12.700000000000001
151,19100,Bruno Betzel,1910,9580,448,1577,1444,333,94.0,0.0,135,2,426,90,0.0,0.0,5,0,0,0,205,177,2,14,10,28,52,0,49,29.0,betzebr01,19100,1.4000000000000001
152,19154,Max Bishop,1920,11559,690,3047,2381,646,189.0,0.0,481,15,843,590,0.0,0.0,19,0,0,0,663,0,0,0,0,0,0,0,28,37.0,bishoma01,19154,17.9
153,19154,Max Bishop,1930,11595,648,2732,2113,570,190.0,0.0,485,26,802,566,0.0,0.0,12,0,0,26,567,0,2,0,0,0,0,0,12,14.0,bishoma01,19154,19.6
154,19212,Don Blasingame,1950,9785,602,2715,2415,663,145.0,3.0,367,11,851,273,264.0,9.0,7,0,0,0,542,2,51,0,0,0,0,0,65,38.0,blasido01,19212,11.999999999999998
155,19212,Don Blasingame,1960,13741,842,3223,2881,703,163.0,10.0,364,10,880,279,273.0,6.0,8,0,0,0,768,2,1,0,0,0,0,0,40,22.0,blasido01,19212,6.500000000000001
156,19237,Jimmy Bloodworth,1940,13608,825,3232,2999,740,388.0,0.0,301,58,1081,176,0.0,0.0,15,0,0,40,741,20,3,0,0,0,0,0,15,20.0,bloodji01,19237,1.7
157,19275,Sam Bohne,1920,11541,649,2551,2277,596,228.0,0.0,306,16,821,189,0.0,0.0,9,0,0,3,372,117,138,1,0,4,5,0,72,59.0,bohnesa01,19275,7.400000000000002
158,19292,Frank Bolling,1950,9784,646,2680,2379,625,253.0,20.0,318,55,940,234,191.0,7.0,15,0,0,0,641,0,0,0,0,0,0,0,21,22.0,bollifr01,19292,10.7
159,19292,Frank Bolling,1960,13741,894,3509,3183,790,303.0,18.0,374,51,1094,228,207.0,21.0,15,0,0,0,877,0,0,0,0,0,0,0,19,16.0,bollifr01,19292,6.4
160,19311,Juan Bonilla,1980,11904,429,1616,1462,375,101.0,7.0,145,7,464,116,100.0,16.0,9,0,0,0,390,34,0,0,0,0,0,2,7,10.0,bonilju01,19311,2.1999999999999997
161,19330,Lute Boone,1910,9576,315,1169,1028,215,76.0,0.0,102,6,268,91,0.0,0.0,13,0,0,0,214,38,53,0,0,1,1,0,32,35.0,boonelu01,19330,1.4
162,19362,Ken Boswell,1970,15788,742,2062,1831,441,197.0,20.0,179,23,597,187,161.0,26.0,6,0,0,0,395,78,0,3,0,5,8,0,13,12.0,bosweke01,19362,2.1
163,19498,Marv Breeding,1960,7846,415,1352,1268,317,92.0,5.0,154,7,398,66,63.0,3.0,4,0,0,0,344,31,4,0,0,0,0,0,19,9.0,breedma01,19498,3.1999999999999997
164,19570,Jack Brohamer,1970,15804,731,2572,2301,563,206.0,27.0,244,28,753,204,186.0,18.0,8,0,0,0,588,92,0,0,0,0,0,26,9,16.0,brohaja01,19570,6.1000000000000005
165,19619,Jimmy Brown,1930,5814,393,1687,1552,452,142.0,0.0,224,5,576,86,0.0,0.0,7,0,0,0,211,25,159,0,0,0,0,0,21,0.0,brownji03,19619,4.6000000000000005
166,19698,Jerry Buchek,1960,13754,421,1275,1177,259,108.0,9.0,96,22,382,75,59.0,16.0,7,0,0,0,198,60,127,9,0,0,9,0,5,11.0,bucheje01,19698,-1.2000000000000002
167,19699,Jim Bucher,1930,9680,422,1451,1364,364,151.0,0.0,184,13,484,65,0.0,0.0,3,0,0,0,156,128,0,32,1,40,73,0,15,0.0,bucheji01,19699,-0.8999999999999999
168,19715,Don Buford,1960,13762,895,3684,3192,852,276.0,26.0,474,52,1197,405,381.0,24.0,22,0,0,0,389,349,0,164,41,5,210,0,161,87.0,bufordo01,19715,26.7
169,19935,Dave Campbell,1970,9860,385,1334,1203,262,85.0,7.0,123,19,380,97,92.0,5.0,1,0,0,13,265,80,4,4,0,0,4,0,29,17.0,campbda01,19935,1.1102230246251565e-16
170,19985,Rod Carew,1960,5904,387,1557,1433,428,149.0,3.0,191,17,584,100,95.0,5.0,6,0,0,0,369,0,4,0,0,0,0,0,36,21.0,carewro01,19985,10.1
171,19985,Rod Carew,1970,19745,1358,5916,5211,1787,628.0,44.0,837,60,2368,586,485.0,101.0,14,0,0,569,759,2,0,1,0,0,1,9,253,110.0,carewro01,19985,56.4
172,19991,Tom Carey,1930,7747,394,1515,1432,392,159.0,0.0,158,2,499,64,0.0,0.0,6,0,0,0,326,1,55,0,0,0,0,0,3,5.0,careyto02,19991,-3.8
173,20073,Dave Cash,1970,19745,1274,5546,5096,1464,399.0,28.0,699,20,1856,380,357.0,23.0,18,0,0,0,1190,41,3,0,0,0,0,0,112,69.0,cashda01,20073,25.200000000000003
174,20211,Lou Chiozza,1930,11619,616,2480,2288,633,197.0,0.0,303,14,826,145,0.0,0.0,14,0,0,0,274,178,8,22,107,5,134,0,45,0.0,chiozlo01,20211,0.30000000000000004
175,20258,Bill Cissell,1930,13535,679,2848,2646,702,301.0,0.0,367,23,951,155,0.0,0.0,8,0,0,0,483,34,164,0,0,0,0,0,70,40.0,cissebi01,20258,-3.3306690738754696e-16
176,20309,Horace Clarke,1960,9835,594,2399,2228,587,140.0,8.0,258,16,719,151,144.0,7.0,1,0,0,0,458,21,64,0,0,0,0,0,81,28.0,clarkho01,20309,9.4
177,20309,Horace Clarke,1970,9860,678,2843,2585,643,164.0,16.0,290,11,788,214,203.0,11.0,10,0,0,0,644,0,0,0,0,0,0,1,70,30.0,clarkho01,20309,6.2
178,20417,Jerry Coleman,1950,15628,595,1892,1672,435,175.0,2.0,213,14,559,172,41.0,2.0,11,0,0,0,450,41,112,0,0,0,0,0,14,9.0,colemje01,20417,4.1
179,20441,Eddie Collins,1910,19145,1441,6323,5155,1682,682.0,0.0,991,21,2163,829,0.0,0.0,47,0,0,0,1440,0,0,0,0,0,0,0,489,103.0,collied01,20441,73.6
180,20441,Eddie Collins,1920,19245,1107,4646,3853,1333,520.0,0.0,684,22,1709,592,0.0,0.0,21,0,0,0,1010,0,2,0,0,0,0,0,180,92.0,collied01,20441,39.4
181,20619,Pete Coscarart,1940,13601,717,2781,2494,600,220.0,0.0,330,24,816,240,0.0,0.0,9,0,0,0,527,1,162,0,0,1,1,0,24,0.0,coscape01,20619,2.6
182,20632,Chuck Cottier,1960,15712,570,1742,1560,345,126.0,14.0,167,19,498,134,123.0,11.0,5,0,0,0,472,31,34,0,0,0,0,0,28,10.0,cottich01,20632,0.0
183,20738,Hughie Critz,1920,11559,774,3313,3023,852,316.0,0.0,437,18,1135,172,0.0,0.0,3,0,0,0,767,0,2,0,0,0,0,0,73,24.0,critzhu01,20738,12.3
184,20738,Hughie Critz,1930,11595,704,3102,2907,739,215.0,0.0,395,20,955,117,0.0,0.0,6,0,0,0,686,0,0,0,0,0,0,0,24,0.0,critzhu01,20738,3.0000000000000004
185,20797,Julio Cruz,1970,5934,314,1347,1163,292,61.0,7.0,172,3,342,155,154.0,1.0,1,0,0,0,302,0,5,0,0,0,0,1,123,25.0,cruzju01,20797,6.7
186,20797,Julio Cruz,1980,13881,842,3090,2696,624,218.0,23.0,385,20,810,323,321.0,2.0,13,0,0,0,821,1,3,0,0,0,0,6,220,53.0,cruzju01,20797,10.3
187,20803,Tony Cuccinello,1930,19345,1339,5575,4993,1424,742.0,0.0,622,84,2038,477,0.0,0.0,16,0,0,0,1136,202,4,0,0,0,0,0,30,0.0,cuccito01,20803,32.0
188,20865,George Cutshaw,1910,15324,1110,4562,4141,1080,479.0,0.0,455,23,1429,237,0.0,0.0,18,0,0,0,1098,5,1,0,0,0,0,0,227,60.0,cutshge01,20865,14.299999999999999
189,20865,George Cutshaw,1920,7686,406,1651,1480,407,174.0,0.0,174,2,506,63,0.0,0.0,8,0,0,0,388,2,0,0,0,0,0,0,44,25.0,cutshge01,20865,1.8000000000000003
190,20906,Tom Daly,1900,7606,490,2043,1809,502,256.0,0.0,279,9,681,179,0.0,0.0,13,0,0,3,485,0,0,1,0,1,2,0,88,0.0,dalyto01,20906,6.5
191,20947,Rich Dauer,1970,7910,382,1390,1281,322,135.0,13.0,158,20,442,83,81.0,2.0,4,0,0,0,283,105,0,0,0,0,0,3,1,5.0,dauerri01,20947,5.9
192,20947,Rich Dauer,1980,11895,758,2828,2548,662,237.0,21.0,290,23,870,214,209.0,5.0,10,0,0,1,681,137,0,0,0,0,0,0,5,8.0,dauerri01,20947,8.599999999999998
193,21084,Jim Delahanty,1900,15242,766,3010,2666,720,292.0,0.0,308,13,950,209,0.0,0.0,62,2,0,4,300,283,5,143,1,12,156,0,107,0.0,delahji01,21084,11.799999999999999
194,21084,Jim Delahanty,1910,9562,420,1678,1425,439,197.0,0.0,212,6,575,169,0.0,0.0,30,0,0,76,268,13,0,33,0,0,33,0,44,7.0,delahji01,21084,7.1
195,21112,Gene Demontreville,1900,9510,349,1447,1345,368,156.0,0.0,168,5,443,41,0.0,0.0,4,0,0,1,294,27,23,0,1,0,1,0,69,0.0,demonge01,21112,1.7999999999999998
196,21223,Jack Dittmer,1950,11727,395,1312,1218,283,136.0,2.0,117,24,406,77,12.0,2.0,5,0,0,0,354,3,0,0,0,0,0,0,2,1.0,dittmja01,21223,-0.8000000000000002
197,21247,Bobby Doerr,1930,5814,327,1334,1181,347,167.0,0.0,167,19,483,115,0.0,0.0,2,0,0,0,318,0,0,0,0,0,0,0,8,24.0,doerrbo01,21247,3.2
198,21247,Bobby Doerr,1940,17500,1283,5568,4924,1407,887.0,0.0,764,164,2303,570,0.0,0.0,7,0,0,0,1279,0,0,0,0,0,0,0,41,35.0,doerrbo01,21247,41.9
199,21269,John Donaldson,1960,7870,354,1267,1121,268,75.0,6.0,91,3,330,123,114.0,9.0,4,0,0,0,299,7,3,0,0,0,0,0,18,9.0,donaljo01,21269,1.5999999999999996
200,21345,Denny Doyle,1970,15788,944,3572,3290,823,237.0,22.0,357,16,1040,205,187.0,18.0,11,0,0,0,912,7,4,0,0,0,0,0,38,40.0,doylede01,21345,3.9999999999999996
201,21352,Larry Doyle,1900,5724,320,1314,1174,347,98.0,0.0,167,6,451,87,0.0,0.0,12,0,0,0,315,0,0,0,0,0,0,0,51,0.0,doylela01,21352,5.8
202,21352,Larry Doyle,1910,19145,1309,5538,4864,1406,645.0,0.0,745,64,2032,491,0.0,0.0,39,0,0,0,1280,0,0,0,0,0,0,0,236,32.0,doylela01,21352,36.2
203,21485,Jimmy Dykes,1920,19245,1247,5125,4440,1285,539.0,0.0,676,70,1889,460,0.0,0.0,72,2,0,90,596,443,114,1,4,1,6,0,46,34.0,dykesji01,21485,22.6
204,21557,Dick Egan,1910,13391,772,2922,2532,621,234.0,0.0,307,2,747,252,0.0,0.0,4,0,0,10,552,24,125,11,2,14,27,0,121,14.0,egandi01,21557,2.9
205,21718,Johnny Evers,1900,15244,959,3792,3346,901,301.0,0.0,472,5,1117,290,0.0,0.0,27,0,0,0,931,3,19,0,0,1,1,0,230,0.0,eversjo01,21718,25.800000000000004
206,21718,Johnny Evers,1910,15308,823,3413,2788,758,236.0,0.0,447,7,934,486,0.0,0.0,12,0,0,0,802,18,0,0,0,0,0,0,94,26.0,eversjo01,21718,21.800000000000004
207,21783,John Farrell,1900,9515,541,2398,2172,567,141.0,0.0,329,4,728,193,0.0,0.0,10,0,0,0,445,1,21,2,72,0,74,0,68,0.0,farrejo02,21783,8.2
208,21838,Hobe Ferris,1900,17145,1279,5107,4797,1145,550.0,0.0,472,40,1635,160,0.0,0.0,13,0,0,0,1011,266,3,0,0,0,0,0,89,0.0,ferriho01,21838,16.5
209,21845,Chick Fewster,1920,15388,547,1957,1681,428,151.0,0.0,241,5,543,201,0.0,0.0,18,0,0,0,349,41,43,42,39,2,83,0,48,47.0,fewstch01,21845,-4.2
210,21878,Neal Finn,1930,7726,321,1152,1044,274,102.0,0.0,125,3,337,68,0.0,0.0,10,0,0,0,246,50,1,0,0,0,0,0,9,0.0,finnne01,21878,-0.4
211,21958,Tim Flannery,1980,19845,950,2765,2408,621,205.0,23.0,253,9,773,273,239.0,34.0,30,0,0,0,523,243,34,0,0,0,0,0,22,22.0,flannti01,21958,9.5
212,21995,Doug Flynn,1970,9885,621,1863,1747,419,156.0,11.0,123,6,521,79,57.0,22.0,1,0,0,0,399,90,186,0,0,0,0,0,9,11.0,flynndo01,21995,-3.3000000000000003
213,21995,Doug Flynn,1980,11895,687,2222,2106,499,128.0,9.0,165,1,611,72,36.0,36.0,0,0,0,0,562,4,123,0,0,0,0,0,11,9.0,flynndo01,21995,-3.5000000000000004
214,22017,Lew Fonseca,1920,15399,709,2851,2606,843,362.0,0.0,404,26,1161,131,0.0,0.0,19,0,0,307,342,15,4,14,0,2,16,0,55,30.0,fonsele01,22017,12.399999999999999
215,22079,Nellie Fox,1950,19545,1512,6845,6115,1837,534.0,26.0,902,27,2336,487,258.0,17.0,92,0,0,0,1502,0,0,0,0,0,0,0,68,65.0,foxne01,22079,40.49999999999999
216,22079,Nellie Fox,1960,11775,757,3190,2854,761,235.0,22.0,333,8,936,198,191.0,7.0,44,0,0,2,712,6,0,0,0,0,0,0,5,13.0,foxne01,22079,7.700000000000001
217,22136,Lonny Frey,1940,13607,770,3121,2670,690,230.0,0.0,391,22,920,396,0.0,0.0,10,0,0,0,674,0,0,3,13,12,28,0,62,0.0,freylo01,22136,21.6
218,22155,Frankie Frisch,1920,19245,1378,6173,5554,1808,738.0,0.0,992,77,2530,436,0.0,0.0,23,0,0,0,1006,340,54,0,0,0,0,0,310,74.0,friscfr01,22155,54.1
219,22155,Frankie Frisch,1930,15468,879,3730,3368,1029,482.0,0.0,519,26,1351,288,0.0,0.0,8,0,0,0,727,99,20,0,0,0,0,0,94,0.0,friscfr01,22155,16.0
220,22174,Tito Fuentes,1960,7867,359,1228,1140,282,84.0,3.0,130,15,379,56,44.0,12.0,5,0,0,0,197,37,129,0,0,0,0,0,12,11.0,fuentti01,22174,3.1
221,22174,Tito Fuentes,1970,17766,1140,4845,4426,1209,354.0,40.0,480,30,1550,242,231.0,11.0,28,0,0,0,1078,25,36,0,0,0,0,0,68,36.0,fuentti01,22174,8.6
222,22212,Phil Gagliano,1960,13762,450,1222,1089,259,122.0,13.0,115,14,352,108,104.0,4.0,4,0,0,22,137,106,2,14,0,27,41,0,4,3.0,gagliph01,22212,2.0999999999999996
223,22262,Jim Gantner,1980,19845,1319,5117,4663,1288,439.0,43.0,552,40,1660,286,254.0,32.0,42,0,0,0,1199,135,3,0,0,0,0,3,101,61.0,gantnji01,22262,18.099999999999998
224,22262,Jim Gantner,1990,5973,329,1198,1105,297,90.0,6.0,121,3,373,68,61.0,7.0,5,0,0,2,207,130,0,0,0,0,0,2,28,11.0,gantnji01,22262,2.8000000000000003
225,22274,Damaso Garcia,1980,17858,1003,4042,3835,1090,318.0,23.0,482,36,1434,128,117.0,11.0,27,0,0,1,944,1,0,0,0,0,0,10,200,90.0,garcida01,22274,7.699999999999999
226,22281,Pedro Garcia,1970,9875,558,1967,1797,395,184.0,17.0,196,37,625,102,93.0,9.0,21,0,0,0,544,0,0,0,0,0,0,2,35,26.0,garcipe01,22281,-1.0
227,22291,Billy Gardner,1950,11739,710,2658,2415,562,189.0,11.0,234,30,780,173,151.0,16.0,22,0,0,0,587,47,91,0,0,0,0,0,19,17.0,gardnbi02,22291,3.7
228,22291,Billy Gardner,1960,7846,324,1231,1129,279,82.0,1.0,122,11,379,73,71.0,2.0,11,0,0,0,252,45,17,0,0,0,0,0,0,5.0,gardnbi02,22291,-0.8
229,22308,Phil Garner,1970,13832,815,3057,2738,721,331.0,19.0,345,52,1108,243,210.0,33.0,17,0,0,0,536,294,39,0,0,0,0,1,116,51.0,garneph01,22308,14.499999999999998
230,22356,Joe Gedeon,1910,11497,431,1733,1503,338,110.0,0.0,164,1,418,125,0.0,0.0,21,1,0,0,396,7,2,14,1,4,19,0,33,0.0,gedeojo01,22356,0.5999999999999999
231,22362,Charlie Gehringer,1920,11559,578,2527,2235,705,290.0,0.0,416,24,1025,217,0.0,0.0,15,0,0,0,552,6,0,0,0,0,0,0,69,36.0,gehrich01,22362,15.100000000000001
232,22362,Charlie Gehringer,1930,19345,1434,6492,5629,1865,1003.0,0.0,1179,146,2855,766,0.0,0.0,29,0,0,9,1397,0,0,0,0,0,0,0,101,52.0,gehrich01,22362,61.199999999999996
233,22444,Billy Gilbert,1900,15238,850,3271,2816,695,237.0,0.0,375,4,813,270,0.0,0.0,72,0,0,0,715,0,129,0,0,0,0,0,167,0.0,gilbebi02,22444,5.6
234,22456,Rod Gilbreath,1970,13825,500,1640,1436,356,125.0,9.0,164,14,473,147,136.0,11.0,9,0,0,0,326,106,2,0,0,0,0,0,25,29.0,gilbrro01,22456,-1.7
235,22479,Jim Gilliam,1950,13692,1038,4719,4069,1106,312.0,15.0,705,39,1502,579,388.0,15.0,19,0,0,0,681,176,0,174,5,22,201,0,132,76.0,gilliji01,22479,21.599999999999994
236,22521,Kid Gleason,1900,17136,951,4060,3636,921,323.0,0.0,463,7,1139,231,0.0,0.0,18,0,0,4,935,1,5,1,3,0,4,0,137,0.0,gleaski01,22521,1.2000000000000002
237,22582,Fernando Gonzalez,1970,11853,404,1114,1038,244,104.0,8.0,85,17,349,58,38.0,20.0,1,0,0,0,249,64,5,15,0,1,16,1,8,7.0,gonzafe01,22582,-3.0000000000000004
238,22589,Pedro Gonzalez,1960,9825,407,1171,1084,264,70.0,6.0,99,8,339,52,44.0,8.0,8,0,0,35,293,16,3,5,0,19,24,0,22,20.0,gonzape01,22589,1.2999999999999998
239,22601,Billy Goodman,1950,19545,1209,5076,4456,1347,442.0,14.0,666,17,1711,505,214.0,4.0,22,0,0,169,583,284,7,68,0,42,110,0,30,27.0,goodmbi01,22601,24.400000000000002
240,22616,Joe Gordon,1930,3877,278,1168,1025,278,208.0,0.0,175,53,517,131,0.0,0.0,5,0,0,0,277,0,0,0,0,0,0,0,22,13.0,gordojo01,22616,9.5
241,22616,Joe Gordon,1940,15556,1169,4939,4314,1165,710.0,0.0,680,181,1982,572,0.0,0.0,22,0,0,30,1137,0,2,0,0,0,0,0,63,46.0,gordojo01,22616,45.7
242,22687,George Grantham,1920,15404,926,3786,3190,983,496.0,0.0,583,66,1496,463,0.0,0.0,17,0,0,394,469,12,0,19,0,0,19,0,114,53.0,grantge01,22687,22.3
243,22687,George Grantham,1930,9660,518,2111,1799,525,216.0,0.0,329,39,805,254,0.0,0.0,6,0,0,108,379,2,0,0,0,0,0,0,18,0.0,grantge01,22687,10.1
244,22719,Dick Green,1960,13762,750,2763,2487,611,277.0,15.0,281,59,924,210,195.0,15.0,23,0,1,1,629,62,7,0,0,0,0,0,20,13.0,greendi01,22719,10.6
245,22719,Dick Green,1970,9860,538,1699,1520,349,145.0,7.0,146,21,467,135,116.0,19.0,9,0,1,0,529,6,2,0,0,0,0,0,6,7.0,greendi01,22719,5.4
246,22753,Bobby Grich,1970,19745,1135,4769,3992,1053,473.0,31.0,602,113,1649,628,596.0,32.0,55,0,0,16,965,11,158,0,0,0,0,2,88,52.0,grichbo01,22753,47.1
247,22753,Bobby Grich,1980,13881,873,3451,2898,780,391.0,19.0,431,111,1270,459,441.0,18.0,31,0,0,55,800,38,1,0,0,0,0,7,16,31.0,grichbo01,22753,24.299999999999997
248,22758,Doug Griffin,1970,15788,632,2374,2136,524,165.0,15.0,209,7,639,158,145.0,13.0,12,0,0,0,614,8,2,0,0,0,0,0,33,23.0,griffdo01,22758,1.8000000000000005
249,22854,Frankie Gustine,1940,19445,1230,4930,4493,1198,475.0,0.0,547,38,1624,357,0.0,0.0,15,0,2,1,551,354,303,0,0,0,0,0,60,0.0,gustifr01,22854,8.6
250,22859,Don Gutteridge,1940,15555,719,2855,2588,643,196.0,0.0,375,13,867,227,0.0,0.0,1,0,0,0,580,68,0,14,0,0,14,0,61,37.0,guttedo01,22859,-1.3000000000000003
251,22916,Odell Hale,1930,15483,961,3916,3525,1035,557.0,0.0,530,72,1583,327,0.0,0.0,3,0,0,0,488,430,1,0,0,0,0,0,56,45.0,haleod01,22916,16.5
252,22933,Irv Hall,1940,7778,508,2052,1904,496,168.0,0.0,178,0,592,97,0.0,0.0,15,0,0,4,289,1,195,0,0,0,0,0,16,23.0,hallir01,22933,0.9999999999999999
253,23077,Bucky Harris,1920,19245,1251,5516,4700,1290,504.0,0.0,721,9,1666,470,0.0,0.0,98,0,0,0,1242,1,2,0,0,1,1,0,167,91.0,harribu01,23077,15.299999999999999
254,23092,Vic Harris,1970,13825,545,1702,1521,330,114.0,12.0,160,12,447,148,141.0,7.0,3,0,0,0,211,53,35,24,142,10,176,0,32,21.0,harrivi01,23092,-6.3
255,23164,George Hausmann,1940,5838,301,1303,1136,304,78.0,0.0,173,3,374,120,0.0,0.0,1,0,0,0,289,0,0,0,0,0,0,0,10,0.0,hausmge01,23164,3.1000000000000005
256,23185,Jackie Hayes,1930,19345,880,3704,3336,883,411.0,0.0,408,18,1158,277,0.0,0.0,8,0,0,8,791,29,26,0,0,0,0,0,27,26.0,hayesja02,23185,5.9
257,23232,Don Heffner,1930,11619,412,1574,1374,351,164.0,0.0,154,3,442,167,0.0,0.0,4,0,0,1,294,11,89,0,0,1,1,0,4,13.0,heffndo01,23232,-1.6
258,23232,Don Heffner,1940,9710,331,1272,1152,259,84.0,0.0,121,3,323,103,0.0,0.0,5,0,0,6,301,0,0,0,0,0,0,0,14,13.0,heffndo01,23232,-2.5999999999999996
259,23266,Tommy Helms,1960,11799,551,2189,2069,581,177.0,11.0,189,14,741,81,59.0,22.0,6,0,0,0,361,116,60,0,0,0,0,0,18,26.0,helmsto01,23266,3.3999999999999995
260,23266,Tommy Helms,1970,15788,884,3144,2928,761,300.0,31.0,225,20,968,150,112.0,38.0,9,0,0,0,768,27,14,0,0,0,0,13,15,14.0,helmsto01,23266,5.1
261,23329,Billy Herman,1930,17415,1198,5505,4938,1540,520.0,0.0,794,32,2086,414,0.0,0.0,24,0,0,0,1194,0,0,0,0,0,0,0,52,0.0,hermabi01,23329,36.6
262,23329,Billy Herman,1940,11659,724,3136,2769,805,319.0,0.0,369,15,1050,323,0.0,0.0,2,0,0,27,619,71,0,0,0,0,0,0,15,0.0,hermabi01,23329,18.200000000000003
263,23349,Tom Herr,1980,19845,1252,5228,4577,1260,492.0,49.0,601,22,1620,530,492.0,38.0,20,0,0,0,1198,0,16,0,0,0,0,3,171,61.0,herrto01,23349,23.400000000000002
264,23433,Donnie Hill,1980,11913,551,1858,1695,436,174.0,15.0,197,22,586,111,106.0,5.0,1,0,0,0,337,79,121,0,0,0,0,9,20,9.0,hilldo01,23433,3.8000000000000003
265,23445,Chuck Hiller,1960,15716,704,2344,2121,516,152.0,14.0,253,20,670,157,152.0,5.0,18,0,0,0,546,17,0,12,0,1,13,0,14,14.0,hillech01,23445,2.5999999999999996
266,23494,Johnny Hodapp,1930,7726,466,1848,1708,534,251.0,0.0,260,17,725,103,0.0,0.0,4,0,0,10,388,4,0,29,0,2,31,0,9,11.0,hodapjo01,23494,6.9
267,23632,Rogers Hornsby,1920,19245,1430,6389,5451,2085,1153.0,0.0,1195,250,3470,753,0.0,0.0,24,0,0,11,1405,3,3,6,0,0,6,0,74,62.0,hornsro01,23632,93.10000000000001
268,23684,Art Howe,1970,11859,475,1603,1437,367,161.0,12.0,145,23,547,141,123.0,18.0,7,0,0,4,273,159,16,0,0,0,0,0,6,5.0,howear01,23684,7.5
269,23706,Glenn Hubbard,1980,19845,1213,4586,3953,967,406.0,37.0,496,65,1404,502,452.0,50.0,30,0,0,0,1197,0,0,0,0,0,0,4,33,28.0,hubbagl01,23706,20.8
270,23709,Ken Hubbs,1960,5886,324,1357,1255,310,98.0,7.0,148,14,422,74,72.0,2.0,5,0,0,0,319,0,0,0,0,0,0,0,11,16.0,hubbske01,23709,1.2
271,23729,Miller Huggins,1900,11439,783,3373,2818,734,154.0,0.0,441,4,873,431,0.0,0.0,16,0,0,0,757,15,0,0,0,0,0,0,150,0.0,huggimi01,23729,16.5
272,23729,Miller Huggins,1910,13391,803,3427,2740,740,164.0,0.0,507,5,874,572,0.0,0.0,31,0,0,0,773,0,0,0,0,0,0,0,174,31.0,huggimi01,23729,19.3
273,23739,Roy Hughes,1930,9685,478,1799,1606,445,147.0,0.0,253,4,565,152,0.0,0.0,5,0,0,0,316,64,32,0,0,0,0,0,51,18.0,hughero01,23739,1.2999999999999998
274,23756,John Hummel,1900,9535,534,2072,1873,461,152.0,0.0,185,12,608,127,0.0,0.0,7,0,0,89,205,0,53,129,14,26,169,0,60,0.0,hummejo01,23756,4.9
275,23756,John Hummel,1910,13393,627,2305,2033,530,242.0,0.0,236,17,766,219,0.0,0.0,4,0,0,71,343,0,21,16,12,99,127,0,59,2.0,hummejo01,23756,7.0
276,23773,Ron Hunt,1960,13762,845,3548,3078,833,229.0,17.0,402,28,1092,292,279.0,13.0,101,0,0,0,782,29,1,0,0,0,0,0,38,32.0,huntro01,23773,18.9
277,23773,Ron Hunt,1970,9860,638,2610,2157,596,141.0,5.0,343,11,723,263,254.0,9.0,142,0,0,0,478,129,1,0,0,0,0,0,27,23.0,huntro01,23773,13.899999999999999
